driverStandingsId,points,position,wins,raceId,driverId
4494,0,21,0,201,44
4495,60,2,4,201,30
4496,15,7,0,201,21
4497,3,13,0,201,55
4498,1,16,0,201,76
4499,4,9,0,201,22
4500,0,20,0,201,15
4501,0,22,0,201,68
4502,0,17,0,201,75
4503,0,18,0,201,73
4504,4,10,0,201,23
4505,0,19,0,201,74
4506,3,12,0,201,63
4507,1,15,0,201,64
4508,0,23,0,201,50
4509,77,1,6,202,57
4510,48,3,1,202,14
4511,10,8,0,202,49
4512,32,4,0,202,56
4513,20,5,0,202,35
4514,1,14,0,202,65
4515,17,6,0,202,25
4516,6,9,0,202,71
4517,0,21,0,202,44
4518,70,2,5,202,30
4519,15,7,0,202,21
4520,3,13,0,202,55
4521,1,16,0,202,76
4522,4,10,0,202,22
4523,0,20,0,202,15
4524,0,22,0,202,68
4525,0,17,0,202,75
4526,0,18,0,202,73
4527,4,11,0,202,23
4528,0,19,0,202,74
4529,3,12,0,202,63
4530,1,15,0,202,64
4531,0,23,0,202,50
4532,77,1,6,203,57
4533,48,3,1,203,14
4534,13,9,0,203,49
4535,32,4,0,203,56
4536,20,5,0,203,35
4537,1,15,0,203,65
4538,17,6,0,203,25
4539,16,7,1,203,71
4540,0,21,0,203,44
4541,70,2,5,203,30
4542,15,8,0,203,21
4543,7,11,0,203,55
4544,1,17,0,203,76
4545,4,12,0,203,22
4546,1,16,0,203,15
4547,0,22,0,203,68
4548,0,18,0,203,75
4549,0,19,0,203,73
4550,10,10,0,203,23
4551,0,20,0,203,74
4552,3,13,0,203,63
4553,3,14,0,203,64
4554,0,23,0,203,50
4555,80,1,6,204,57
4556,48,3,1,204,14
4557,13,10,0,204,49
4558,38,4,0,204,56
4559,20,5,0,204,35
4560,1,15,0,204,65
4561,17,7,0,204,25
4562,17,6,1,204,71
4563,0,22,0,204,44
4564,80,2,6,204,30
4565,15,8,0,204,21
4566,9,11,0,204,55
4567,1,17,0,204,76
4568,4,12,0,204,22
4569,1,16,0,204,15
4570,0,21,0,204,68
4571,0,18,0,204,75
4572,0,20,0,204,73
4573,14,9,0,204,23
4574,0,19,0,204,74
4575,3,13,0,204,63
4576,3,14,0,204,64
4577,0,23,0,204,50
4578,90,1,7,205,57
4579,52,3,1,205,14
4580,15,9,0,205,49
4581,41,4,0,205,56
4582,20,5,0,205,35
4583,1,15,0,205,65
4584,17,7,0,205,25
4585,17,6,1,205,71
4586,0,22,0,205,44
4587,86,2,6,205,30
4588,16,8,0,205,21
4589,9,11,0,205,55
4590,1,17,0,205,76
4591,4,12,0,205,22
4592,1,16,0,205,15
4593,0,21,0,205,68
4594,0,18,0,205,75
4595,0,20,0,205,73
4596,14,10,0,205,23
4597,0,19,0,205,74
4598,3,13,0,205,63
4599,3,14,0,205,64
4600,0,23,0,205,50
4601,100,1,8,206,57
4602,56,3,1,206,14
4603,17,7,0,206,49
4604,47,4,0,206,56
4605,21,5,0,206,35
4606,1,15,0,206,65
4607,17,8,0,206,25
4608,20,6,1,206,71
4609,0,22,0,206,44
4610,86,2,6,206,30
4611,16,9,0,206,21
4612,9,11,0,206,55
4613,1,17,0,206,76
4614,4,12,0,206,22
4615,1,16,0,206,15
4616,0,21,0,206,68
4617,0,18,0,206,75
4618,0,20,0,206,73
4619,14,10,0,206,23
4620,0,19,0,206,74
4621,3,13,0,206,63
4622,3,14,0,206,64
4623,0,23,0,206,50
10669,0,10,0,207,64
10668,0,9,0,207,15
10667,0,8,0,207,49
10666,0,7,0,207,75
10665,1,6,0,207,78
10664,2,5,0,207,44
10663,3,4,0,207,77
10662,4,3,0,207,57
10661,6,2,0,207,30
10660,10,1,1,207,14
10688,0,19,0,208,79
10687,0,18,0,208,71
10686,0,17,0,208,56
10685,0,16,0,208,50
10684,0,15,0,208,63
10683,0,12,0,208,21
10682,0,10,0,208,65
10681,1,8,0,208,55
10680,10,2,1,208,35
10679,0,14,0,208,64
10678,0,13,0,208,15
10677,0,11,0,208,49
10676,0,9,0,208,75
10675,1,7,0,208,78
10674,6,6,0,208,44
10673,9,3,0,208,77
10672,7,5,0,208,57
10671,8,4,0,208,30
10670,10,1,1,208,14
10709,0,18,0,209,76
10708,4,8,0,209,23
10707,0,21,0,209,79
10706,0,20,0,209,71
10705,6,6,0,209,56
10704,0,19,0,209,50
10703,0,14,0,209,63
10702,0,15,0,209,21
10701,3,9,0,209,65
10700,1,10,0,209,55
10699,20,1,2,209,35
10698,0,17,0,209,64
10697,0,16,0,209,15
10696,0,13,0,209,49
10695,0,12,0,209,75
10694,1,11,0,209,78
10693,6,7,0,209,44
10692,10,3,0,209,77
10691,9,4,0,209,57
10690,8,5,0,209,30
10689,10,2,1,209,14
10730,0,19,0,210,76
10729,4,9,0,210,23
10728,0,20,0,210,79
10727,0,21,0,210,71
10726,10,5,0,210,56
10725,0,17,0,210,50
10724,0,15,0,210,63
10723,3,11,0,210,21
10722,3,10,0,210,65
10721,3,12,0,210,55
10720,20,1,2,210,35
10719,0,18,0,210,64
10718,0,16,0,210,15
10717,10,3,1,210,49
10716,0,14,0,210,75
10715,1,13,0,210,78
10714,6,8,0,210,44
10713,10,6,0,210,77
10712,10,7,0,210,57
10711,14,2,0,210,30
10710,10,4,1,210,14
10752,6,9,0,211,22
10751,0,16,0,211,76
10750,4,10,0,211,23
10749,0,20,0,211,79
10748,0,22,0,211,71
10747,14,3,0,211,56
10746,0,18,0,211,50
10745,2,14,0,211,63
10744,4,11,0,211,21
10743,3,12,0,211,65
10742,3,13,0,211,55
10741,20,2,2,211,35
10740,0,21,0,211,64
10739,0,19,0,211,15
10738,10,4,1,211,49
10737,0,17,0,211,75
10736,1,15,0,211,78
10735,9,8,0,211,44
10734,10,6,0,211,77
10733,10,7,0,211,57
10732,24,1,1,211,30
10731,10,5,1,211,14
10775,0,22,0,212,81
10774,6,10,0,212,22
10773,0,16,0,212,76
10772,4,12,0,212,23
10771,0,20,0,212,79
10770,0,23,0,212,71
10769,14,4,0,212,56
10768,0,18,0,212,50
10767,2,14,0,212,63
10766,4,13,0,212,21
10765,5,11,0,212,65
10764,7,9,0,212,55
10763,30,1,3,212,35
10762,0,21,0,212,64
10761,0,19,0,212,15
10760,10,6,1,212,49
10759,0,17,0,212,75
10758,1,15,0,212,78
10757,15,3,0,212,44
10756,10,7,0,212,77
10755,10,8,0,212,57
10754,27,2,1,212,30
10753,11,5,1,212,14
10798,0,23,0,213,81
10797,6,12,0,213,22
10796,0,17,0,213,76
10795,4,13,0,213,23
10794,0,22,0,213,79
10793,0,21,0,213,71
10792,14,4,0,213,56
10791,0,18,0,213,50
10790,2,14,0,213,63
10789,8,10,0,213,21
10788,7,11,0,213,65
10787,13,6,0,213,55
10786,30,2,3,213,35
10785,0,19,0,213,64
10784,0,20,0,213,15
10783,13,5,1,213,49
10782,1,16,0,213,75
10781,1,15,0,213,78
10780,15,3,0,213,44
10779,10,8,0,213,77
10778,10,9,0,213,57
10777,37,1,2,213,30
10776,11,7,1,213,14
10821,0,23,0,214,81
10820,6,12,0,214,22
10819,0,17,0,214,76
10818,5,13,0,214,23
10817,0,22,0,214,79
10816,0,21,0,214,71
10815,18,4,0,214,56
10814,0,18,0,214,50
10813,2,14,0,214,63
10812,8,10,0,214,21
10811,7,11,0,214,65
10810,15,6,0,214,55
10809,33,2,3,214,35
10808,0,19,0,214,64
10807,0,20,0,214,15
10806,19,3,1,214,49
10805,1,16,0,214,75
10804,1,15,0,214,78
10803,15,5,0,214,44
10802,10,8,0,214,77
10801,10,9,0,214,57
10800,47,1,3,214,30
10799,11,7,1,214,14
10847,0,26,0,215,58
10846,0,23,0,215,82
10845,4,14,0,215,25
10844,0,25,0,215,81
10843,6,13,0,215,22
10842,0,19,0,215,76
10841,7,11,0,215,23
10840,0,24,0,215,79
10839,1,18,0,215,71
10838,18,5,0,215,56
10837,0,21,0,215,50
10836,2,15,0,215,63
10835,8,10,0,215,21
10834,7,12,0,215,65
10833,21,3,0,215,55
10832,43,2,4,215,35
10831,0,22,0,215,64
10830,0,20,0,215,15
10829,19,4,1,215,49
10828,1,16,0,215,75
10827,1,17,0,215,78
10826,15,6,0,215,44
10825,10,8,0,215,77
10824,10,9,0,215,57
10823,47,1,3,215,30
10822,14,7,1,215,14
10873,0,26,0,216,58
10872,0,23,0,216,82
10871,4,14,0,216,25
10870,0,25,0,216,81
10869,6,13,0,216,22
10868,0,20,0,216,76
10867,9,10,0,216,23
10866,0,24,0,216,79
10865,1,19,0,216,71
10864,18,6,0,216,56
10863,0,21,0,216,50
10862,2,16,0,216,63
10861,8,11,0,216,21
10860,7,12,0,216,65
10859,22,3,0,216,55
10858,43,2,4,216,35
10857,0,22,0,216,64
10856,3,15,0,216,15
10855,19,5,1,216,49
10854,1,17,0,216,75
10853,1,18,0,216,78
10852,15,7,0,216,44
10851,20,4,1,216,77
10850,14,9,0,216,57
10849,53,1,3,216,30
10848,14,8,1,216,14
10899,0,25,0,217,58
10898,0,23,0,217,82
10897,4,15,0,217,25
10896,0,26,0,217,81
10895,6,14,0,217,22
10894,0,20,0,217,76
10893,11,11,0,217,23
10892,0,24,0,217,79
10891,7,13,0,217,71
10890,18,6,0,217,56
10889,0,21,0,217,50
10888,2,17,0,217,63
10887,8,12,0,217,21
10886,11,10,0,217,65
10885,22,3,0,217,55
10884,53,2,5,217,35
10883,0,22,0,217,64
10882,3,16,0,217,15
10881,19,5,1,217,49
10880,2,18,0,217,75
10879,1,19,0,217,78
10878,15,7,0,217,44
10877,20,4,1,217,77
10876,14,9,0,217,57
10875,56,1,3,217,30
10874,14,8,1,217,14
10925,0,26,0,218,58
10924,0,23,0,218,82
10923,4,15,0,218,25
10922,0,24,0,218,81
10921,6,14,0,218,22
10920,0,21,0,218,76
10919,11,12,0,218,23
10918,0,25,0,218,79
10917,7,13,0,218,71
10916,18,6,0,218,56
10915,0,22,0,218,50
10914,2,17,0,218,63
10913,14,9,0,218,21
10912,14,11,0,218,65
10911,22,4,0,218,55
10910,55,2,5,218,35
10909,0,20,0,218,64
10908,3,16,0,218,15
10907,23,3,1,218,49
10906,2,18,0,218,75
10905,1,19,0,218,78
10904,15,7,0,218,44
10903,21,5,1,218,77
10902,14,10,0,218,57
10901,66,1,4,218,30
10900,14,8,1,218,14
10951,0,26,0,219,58
10950,0,23,0,219,82
10949,4,15,0,219,25
10948,0,24,0,219,81
10947,6,14,0,219,22
10946,0,21,0,219,76
10945,11,12,0,219,23
10944,0,25,0,219,79
10943,7,13,0,219,71
10942,18,7,0,219,56
10941,0,22,0,219,50
10940,2,17,0,219,63
10939,17,8,0,219,21
10938,14,11,0,219,65
10937,28,3,0,219,55
10936,57,2,5,219,35
10935,0,20,0,219,64
10934,3,16,0,219,15
10933,27,4,1,219,49
10932,2,18,0,219,75
10931,1,19,0,219,78
10930,15,9,0,219,44
10929,21,6,1,219,77
10928,14,10,0,219,57
10927,67,1,4,219,30
10926,24,5,2,219,14
10977,0,26,0,220,58
10976,0,24,0,220,82
10975,4,15,0,220,25
10974,0,23,0,220,81
10973,6,14,0,220,22
10972,0,21,0,220,76
10971,13,12,0,220,23
10970,0,25,0,220,79
10969,7,13,0,220,71
10968,18,8,0,220,56
10967,0,22,0,220,50
10966,2,17,0,220,63
10965,20,7,0,220,21
10964,14,11,0,220,65
10963,28,5,0,220,55
10962,67,2,6,220,35
10961,0,20,0,220,64
10960,3,16,0,220,15
10959,31,3,1,220,49
10958,2,18,0,220,75
10957,1,19,0,220,78
10956,15,9,0,220,44
10955,21,6,1,220,77
10954,14,10,0,220,57
10953,68,1,4,220,30
10952,30,4,2,220,14
11003,0,26,0,221,58
11002,0,24,0,221,82
11001,4,15,0,221,25
11000,0,23,0,221,81
10999,6,14,0,221,22
10998,0,21,0,221,76
10997,13,12,0,221,23
10996,0,25,0,221,79
10995,7,13,0,221,71
10994,18,8,0,221,56
10993,0,22,0,221,50
10992,2,18,0,221,63
10991,20,7,0,221,21
10990,14,11,0,221,65
10989,34,4,0,221,55
10988,77,1,7,221,35
10987,2,17,0,221,64
10986,3,16,0,221,15
10985,35,3,1,221,49
10984,2,19,0,221,75
10983,1,20,0,221,78
10982,16,9,0,221,44
10981,24,6,1,221,77
10980,14,10,0,221,57
10979,68,2,4,221,30
10978,30,5,2,221,14
11029,0,26,0,222,58
11028,0,24,0,222,82
11027,4,15,0,222,25
11026,0,23,0,222,81
11025,6,14,0,222,22
11024,0,21,0,222,76
11023,13,12,0,222,23
11022,0,25,0,222,79
11021,7,13,0,222,71
11020,22,7,0,222,56
11019,0,22,0,222,50
11018,2,18,0,222,63
11017,20,8,0,222,21
11016,15,11,0,222,65
11015,36,4,0,222,55
11014,77,2,7,222,35
11013,2,17,0,222,64
11012,3,16,0,222,15
11011,41,3,1,222,49
11010,2,19,0,222,75
11009,1,20,0,222,78
11008,16,10,0,222,44
11007,24,6,1,222,77
11006,17,9,0,222,57
11005,78,1,5,222,30
11004,30,5,2,222,14
11055,0,25,0,223,58
11054,0,23,0,223,82
11053,4,14,0,223,25
11052,0,22,0,223,81
11051,6,13,0,223,22
11050,0,20,0,223,76
11049,13,11,0,223,23
11048,0,24,0,223,79
11047,7,12,0,223,71
11046,24,7,0,223,56
11045,0,21,0,223,50
11044,2,17,0,223,63
11043,20,8,0,223,21
11042,15,10,0,223,65
11041,36,4,0,223,55
11040,81,1,7,223,35
11039,2,16,0,223,64
11038,3,15,0,223,15
11037,42,2,1,223,49
11036,2,18,0,223,75
11035,1,19,0,223,78
11034,16,9,0,223,44
11033,27,5,1,223,77
11032,27,6,1,223,57
11031,78,26,5,223,30
11030,36,3,2,223,14
5042,10,1,1,224,71
5043,6,2,0,224,35
5044,4,3,0,224,56
5045,3,4,0,224,77
5046,2,5,0,224,57
5047,1,6,0,224,63
5048,0,7,0,224,44
5049,0,8,0,224,49
5050,0,9,0,224,73
5051,0,10,0,224,64
5052,0,11,0,224,79
5053,20,1,2,225,71
5054,6,3,0,225,35
5055,4,5,0,225,56
5056,3,7,0,225,77
5057,5,4,0,225,57
5058,3,8,0,225,63
5059,1,9,0,225,44
5060,0,11,0,225,49
5061,0,13,0,225,73
5062,0,10,0,225,64
5063,0,12,0,225,79
5064,6,2,0,225,55
5065,4,6,0,225,30
5066,0,14,0,225,83
5067,0,15,0,225,69
5068,0,16,0,225,84
5069,30,1,3,226,71
5070,12,2,0,226,35
5071,6,4,0,226,56
5072,3,8,0,226,77
5073,5,5,0,226,57
5074,3,9,0,226,63
5075,1,10,0,226,44
5076,0,14,0,226,49
5077,0,17,0,226,73
5078,0,13,0,226,64
5079,0,15,0,226,79
5080,10,3,0,226,55
5081,4,6,0,226,30
5082,0,18,0,226,83
5083,0,20,0,226,69
5084,0,21,0,226,84
5085,3,7,0,226,22
5086,1,11,0,226,50
5087,0,12,0,226,14
5088,0,16,0,226,65
5089,0,19,0,226,85
5090,33,1,3,227,71
5091,22,2,1,227,35
5092,6,5,0,227,56
5093,3,9,0,227,77
5094,5,6,0,227,57
5095,3,10,0,227,63
5096,1,11,0,227,44
5097,0,16,0,227,49
5098,0,18,0,227,73
5099,0,15,0,227,64
5100,0,17,0,227,79
5101,10,3,0,227,55
5102,10,4,0,227,30
5103,0,19,0,227,83
5104,0,21,0,227,69
5105,1,12,0,227,84
5106,5,7,0,227,22
5107,1,13,0,227,50
5108,4,8,0,227,14
5109,0,14,0,227,65
5110,0,20,0,227,85
5111,0,22,0,227,21
5112,43,1,4,228,71
5113,22,2,1,228,35
5114,9,5,0,228,56
5115,7,6,0,228,77
5116,5,8,0,228,57
5117,3,10,0,228,63
5118,1,11,0,228,44
5119,0,16,0,228,49
5120,0,19,0,228,73
5121,0,14,0,228,64
5122,0,18,0,228,79
5123,11,4,0,228,55
5124,16,3,0,228,30
5125,0,17,0,228,83
5126,0,20,0,228,69
5127,1,12,0,228,84
5128,7,7,0,228,22
5129,1,13,0,228,50
5130,4,9,0,228,14
5131,0,15,0,228,65
5132,0,21,0,228,85
5133,0,22,0,228,21
5134,43,1,4,229,71
5135,22,2,1,229,35
5136,9,7,0,229,56
5137,7,8,0,229,77
5138,6,10,0,229,57
5139,5,11,0,229,63
5140,11,4,1,229,44
5141,3,13,0,229,49
5142,0,19,0,229,73
5143,0,16,0,229,64
5144,0,18,0,229,79
5145,11,5,0,229,55
5146,16,3,0,229,30
5147,0,17,0,229,83
5148,0,20,0,229,69
5149,1,14,0,229,84
5150,7,9,0,229,22
5151,1,15,0,229,50
5152,10,6,0,229,14
5153,4,12,0,229,65
5154,0,21,0,229,85
5155,0,22,0,229,21
5156,43,1,4,230,71
5157,26,2,1,230,35
5158,9,7,0,230,56
5159,7,9,0,230,77
5160,8,8,0,230,57
5161,5,12,0,230,63
5162,11,5,1,230,44
5163,6,11,0,230,49
5164,0,19,0,230,73
5165,1,14,0,230,64
5166,0,18,0,230,79
5167,17,4,0,230,55
5168,26,3,1,230,30
5169,0,17,0,230,83
5170,0,20,0,230,69
5171,1,15,0,230,84
5172,7,10,0,230,22
5173,1,16,0,230,50
5174,10,6,0,230,14
5175,4,13,0,230,65
5176,0,21,0,230,85
5177,0,22,0,230,21
5178,53,1,5,231,71
5179,32,2,1,231,35
5180,9,8,0,231,56
5181,7,9,0,231,77
5182,10,7,0,231,57
5183,5,12,0,231,63
5184,11,6,1,231,44
5185,6,11,0,231,49
5186,0,20,0,231,73
5187,1,15,0,231,64
5188,0,19,0,231,79
5189,21,4,0,231,55
5190,26,3,1,231,30
5191,0,18,0,231,83
5192,0,21,0,231,69
5193,2,14,0,231,84
5194,7,10,0,231,22
5195,1,16,0,231,50
5196,13,5,0,231,14
5197,4,13,0,231,65
5198,0,22,0,231,85
5199,0,17,0,231,21
5200,63,1,6,232,71
5201,38,2,1,232,35
5202,9,9,0,232,56
5203,10,8,0,232,77
5204,12,6,0,232,57
5205,5,12,0,232,63
5206,11,7,1,232,44
5207,6,11,0,232,49
5208,0,19,0,232,73
5209,1,15,0,232,64
5210,0,20,0,232,79
5211,25,4,0,232,55
5212,26,3,1,232,30
5213,0,18,0,232,83
5214,0,21,0,232,69
5215,2,14,0,232,84
5216,7,10,0,232,22
5217,1,16,0,232,50
5218,14,5,0,232,14
5219,4,13,0,232,65
5220,0,22,0,232,85
5221,0,17,0,232,21
5222,63,1,6,233,71
5223,48,2,2,233,35
5224,9,10,0,233,56
5225,16,5,0,233,77
5226,16,7,0,233,57
5227,5,12,0,233,63
5228,11,8,1,233,44
5229,6,11,0,233,49
5230,0,19,0,233,73
5231,1,15,0,233,64
5232,0,20,0,233,79
5233,25,4,0,233,55
5234,26,3,1,233,30
5235,0,18,0,233,83
5236,0,21,0,233,69
5237,3,14,0,233,84
5238,10,9,0,233,22
5239,1,16,0,233,50
5240,16,6,0,233,14
5241,4,13,0,233,65
5242,0,22,0,233,85
5243,0,17,0,233,21
5244,73,1,7,234,71
5245,52,2,2,234,35
5246,9,10,0,234,56
5247,16,6,0,234,77
5248,16,7,0,234,57
5249,5,12,0,234,63
5250,11,8,1,234,44
5251,6,11,0,234,49
5252,0,19,0,234,73
5253,1,15,0,234,64
5254,0,20,0,234,79
5255,31,3,0,234,55
5256,29,4,1,234,30
5257,0,18,0,234,83
5258,0,21,0,234,69
5259,3,14,0,234,84
5260,11,9,0,234,22
5261,1,16,0,234,50
5262,18,5,0,234,14
5263,4,13,0,234,65
5264,0,22,0,234,85
5265,0,17,0,234,21
5266,79,1,7,235,71
5267,62,2,3,235,35
5268,9,10,0,235,56
5269,16,7,0,235,77
5270,19,5,0,235,57
5271,5,12,0,235,63
5272,13,8,1,235,44
5273,6,11,0,235,49
5274,0,18,0,235,73
5275,1,15,0,235,64
5276,0,17,0,235,79
5277,35,3,0,235,55
5278,29,4,1,235,30
5279,0,20,0,235,83
5280,0,21,0,235,69
5281,3,14,0,235,84
5282,12,9,0,235,22
5283,1,16,0,235,50
5284,18,6,0,235,14
5285,4,13,0,235,65
5286,0,23,0,235,85
5287,0,19,0,235,21
5288,0,22,0,235,86
5289,81,1,7,236,71
5290,68,2,3,236,35
5291,9,10,0,236,56
5292,17,7,0,236,77
5293,23,5,0,236,57
5294,5,12,0,236,63
5295,13,8,1,236,44
5296,6,11,0,236,49
5297,0,18,0,236,73
5298,1,15,0,236,64
5299,0,17,0,236,79
5300,38,4,0,236,55
5301,39,3,2,236,30
5302,0,20,0,236,83
5303,0,21,0,236,69
5304,3,14,0,236,84
5305,12,9,0,236,22
5306,1,16,0,236,50
5307,18,6,0,236,14
5308,4,13,0,236,65
5309,0,23,0,236,85
5310,0,19,0,236,21
5311,0,22,0,236,86
5312,81,1,7,237,71
5313,68,2,3,237,35
5314,9,10,0,237,56
5315,17,7,0,237,77
5316,27,5,0,237,57
5317,5,13,0,237,63
5318,13,9,1,237,44
5319,6,11,0,237,49
5320,0,18,0,237,73
5321,2,15,0,237,64
5322,0,17,0,237,79
5323,44,4,0,237,55
5324,49,3,3,237,30
5325,0,20,0,237,83
5326,0,21,0,237,69
5327,6,12,0,237,84
5328,14,8,0,237,22
5329,1,16,0,237,50
5330,18,6,0,237,14
5331,4,14,0,237,65
5332,0,23,0,237,85
5333,0,19,0,237,21
5334,0,22,0,237,86
5335,87,1,7,238,71
5336,78,2,4,238,35
5337,11,10,0,238,56
5338,18,6,0,238,77
5339,27,5,0,238,57
5340,5,13,0,238,63
5341,13,9,1,238,44
5342,6,11,0,238,49
5343,0,18,0,238,73
5344,2,15,0,238,64
5345,0,17,0,238,79
5346,47,4,0,238,55
5347,53,3,3,238,30
5348,0,20,0,238,83
5349,0,21,0,238,69
5350,6,12,0,238,84
5351,14,8,0,238,22
5352,1,16,0,238,50
5353,18,7,0,238,14
5354,4,14,0,238,65
5355,0,23,0,238,85
5356,0,19,0,238,21
5357,0,22,0,238,86
5358,97,1,8,239,71
5359,78,2,4,239,35
5360,11,10,0,239,56
5361,21,6,0,239,77
5362,31,5,0,239,57
5363,5,13,0,239,63
5364,13,9,1,239,44
5365,7,12,0,239,49
5366,0,18,0,239,73
5367,2,15,0,239,64
5368,0,17,0,239,79
5369,47,4,0,239,55
5370,59,3,3,239,30
5371,0,20,0,239,83
5372,0,21,0,239,69
5373,8,11,0,239,84
5374,14,8,0,239,22
5375,1,16,0,239,50
5376,18,7,0,239,14
5377,4,14,0,239,65
5378,0,23,0,239,85
5379,0,19,0,239,21
5380,0,22,0,239,86
10201,0,10,0,240,64
10200,0,9,0,240,85
10199,0,8,0,240,88
10198,0,7,0,240,63
10197,1,6,0,240,87
10196,2,5,0,240,55
10195,3,4,0,240,57
10194,4,3,0,240,77
10193,6,2,0,240,14
10192,10,1,1,240,30
10217,0,15,0,241,93
10216,0,12,0,241,79
10215,0,10,0,241,44
10214,2,8,0,241,49
10213,3,7,0,241,65
10212,10,2,1,241,71
10211,0,16,0,241,64
10210,0,14,0,241,85
10209,0,13,0,241,88
10208,0,11,0,241,63
10207,1,9,0,241,87
10206,8,3,0,241,55
10205,3,6,0,241,57
10204,5,5,0,241,77
10203,6,4,0,241,14
10202,14,1,1,241,30
10238,0,21,0,242,69
10237,0,20,0,242,81
10236,0,19,0,242,94
10235,0,18,0,242,95
10234,0,13,0,242,56
10233,0,16,0,242,93
10232,0,14,0,242,79
10231,0,10,0,242,44
10230,3,8,0,242,49
10229,3,7,0,242,65
10228,20,1,2,242,71
10227,0,17,0,242,64
10226,0,15,0,242,85
10225,0,12,0,242,88
10224,0,11,0,242,63
10223,1,9,0,242,87
10222,14,3,0,242,55
10221,5,6,0,242,57
10220,9,5,0,242,77
10219,9,4,0,242,14
10218,14,2,1,242,30
10263,0,24,0,243,91
10262,0,23,0,243,50
10261,0,17,0,243,84
10260,0,13,0,243,22
10259,0,25,0,243,69
10258,0,21,0,243,81
10257,0,22,0,243,94
10256,0,20,0,243,95
10255,2,9,0,243,56
10254,0,16,0,243,93
10253,0,15,0,243,79
10252,1,10,0,243,44
10251,3,8,0,243,49
10250,9,5,0,243,65
10249,23,2,2,243,71
10248,0,19,0,243,64
10247,0,18,0,243,85
10246,0,14,0,243,88
10245,0,12,0,243,63
10244,1,11,0,243,87
10243,14,3,0,243,55
10242,5,7,0,243,57
10241,13,4,0,243,77
10240,9,6,0,243,14
10239,24,1,2,243,30
10289,0,16,0,244,96
10288,0,25,0,244,91
10287,0,24,0,244,50
10286,0,20,0,244,84
10285,0,14,0,244,22
10284,0,26,0,244,69
10283,0,18,0,244,81
10282,0,13,0,244,94
10281,0,23,0,244,95
10280,2,10,0,244,56
10279,0,19,0,244,93
10278,0,17,0,244,79
10277,1,11,0,244,44
10276,4,8,0,244,49
10275,12,5,0,244,65
10274,29,2,2,244,71
10273,0,22,0,244,64
10272,0,21,0,244,85
10271,0,15,0,244,88
10270,0,12,0,244,63
10269,3,9,0,244,87
10268,14,4,0,244,55
10267,5,7,0,244,57
10266,17,3,0,244,77
10265,9,6,0,244,14
10264,34,1,3,244,30
10316,0,22,0,245,89
10315,0,18,0,245,96
10314,0,27,0,245,91
10313,0,26,0,245,50
10312,0,20,0,245,84
10311,6,7,0,245,22
10310,0,17,0,245,69
10309,1,13,0,245,81
10308,0,15,0,245,94
10307,0,25,0,245,95
10306,6,8,0,245,56
10305,0,21,0,245,93
10304,0,19,0,245,79
10303,4,10,0,245,44
10302,4,11,0,245,49
10301,12,5,0,245,65
10300,29,2,2,245,71
10299,0,24,0,245,64
10298,0,23,0,245,85
10297,0,16,0,245,88
10296,0,14,0,245,63
10295,3,12,0,245,87
10294,24,3,1,245,55
10293,5,9,0,245,57
10292,17,4,0,245,77
10291,9,6,0,245,14
10290,36,1,3,245,30
10344,0,28,0,246,90
10343,0,22,0,246,89
10342,0,19,0,246,96
10341,0,27,0,246,91
10340,0,26,0,246,50
10339,3,12,0,246,84
10338,7,7,0,246,22
10337,0,18,0,246,69
10336,1,14,0,246,81
10335,0,16,0,246,94
10334,0,25,0,246,95
10333,6,8,0,246,56
10332,0,21,0,246,93
10331,0,20,0,246,79
10330,4,10,0,246,44
10329,4,11,0,246,49
10328,12,6,0,246,65
10327,35,2,2,246,71
10326,0,24,0,246,64
10325,0,23,0,246,85
10324,0,17,0,246,88
10323,0,15,0,246,63
10322,3,13,0,246,87
10321,26,3,1,246,55
10320,5,9,0,246,57
10319,17,4,0,246,77
10318,13,5,0,246,14
10317,46,1,4,246,30
10373,0,26,0,247,92
10372,0,29,0,247,90
10371,0,22,0,247,89
10370,0,17,0,247,96
10369,0,28,0,247,91
10368,0,27,0,247,50
10367,3,13,0,247,84
10366,7,7,0,247,22
10365,0,18,0,247,69
10364,1,14,0,247,81
10363,0,16,0,247,94
10362,0,25,0,247,95
10361,6,9,0,247,56
10360,0,21,0,247,93
10359,0,20,0,247,79
10358,7,8,0,247,44
10357,5,12,0,247,49
10356,22,4,1,247,65
10355,35,2,2,247,71
10354,0,24,0,247,64
10353,0,23,0,247,85
10352,0,19,0,247,88
10351,0,15,0,247,63
10350,5,11,0,247,87
10349,32,3,1,247,55
10348,5,10,0,247,57
10347,17,6,0,247,77
10346,17,5,0,247,14
10345,46,1,4,247,30
10402,0,26,0,248,92
10401,0,29,0,248,90
10400,0,23,0,248,89
10399,2,14,0,248,96
10398,0,28,0,248,91
10397,0,27,0,248,50
10396,3,13,0,248,84
10395,7,7,0,248,22
10394,0,21,0,248,69
10393,1,16,0,248,81
10392,0,18,0,248,94
10391,0,25,0,248,95
10390,6,9,0,248,56
10389,0,22,0,248,93
10388,0,19,0,248,79
10387,7,8,0,248,44
10386,5,12,0,248,49
10385,25,4,1,248,65
10384,35,2,2,248,71
10383,0,24,0,248,64
10382,0,20,0,248,85
10381,1,15,0,248,88
10380,0,17,0,248,63
10379,5,11,0,248,87
10378,32,3,1,248,55
10377,5,10,0,248,57
10376,21,6,0,248,77
10375,23,5,0,248,14
